VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
20/12/2020,0-19,21,0,0,0
20/12/2020,20-29,392,0,0,0
20/12/2020,30-39,1201,0,0,0
20/12/2020,40-49,1871,0,0,0
20/12/2020,50-59,1791,0,0,0
20/12/2020,60-69,1517,0,0,0
20/12/2020,70-79,497,0,0,0
20/12/2020,80-89,94,0,0,0
20/12/2020,90+,5,0,0,0
21/12/2020,0-19,68,0,0,0
21/12/2020,20-29,1071,0,0,0
21/12/2020,30-39,2789,0,0,0
21/12/2020,40-49,3792,0,0,0
21/12/2020,50-59,3693,0,0,0
21/12/2020,60-69,7289,0,0,0
21/12/2020,70-79,4887,0,0,0
21/12/2020,80-89,1165,0,0,0
21/12/2020,90+,167,0,0,0
22/12/2020,0-19,97,0,0,0
22/12/2020,20-29,1573,0,0,0
22/12/2020,30-39,3610,0,0,0
22/12/2020,40-49,4551,0,0,0
22/12/2020,50-59,4667,0,0,0
22/12/2020,60-69,14441,0,0,0
22/12/2020,70-79,11764,0,0,0
22/12/2020,80-89,3498,0,0,0
22/12/2020,90+,456,0,0,0
23/12/2020,0-19,153,0,0,0
23/12/2020,20-29,2126,0,0,0
23/12/2020,30-39,3882,0,0,0
23/12/2020,40-49,5055,0,0,0
23/12/2020,50-59,5343,0,0,0
23/12/2020,60-69,21620,0,0,0
23/12/2020,70-79,18019,0,0,0
23/12/2020,80-89,5679,0,0,0
23/12/2020,90+,1025,0,0,0
24/12/2020,0-19,199,0,0,0
24/12/2020,20-29,2071,0,0,0
24/12/2020,30-39,3802,0,0,0
24/12/2020,40-49,5227,0,0,0
24/12/2020,50-59,5675,0,0,0
24/12/2020,60-69,25653,0,0,0
24/12/2020,70-79,21765,0,0,0
24/12/2020,80-89,7679,0,0,0
24/12/2020,90+,1349,0,0,0
25/12/2020,0-19,125,0,0,0
25/12/2020,20-29,753,0,0,0
25/12/2020,30-39,1409,0,0,0
25/12/2020,40-49,2263,0,0,0
25/12/2020,50-59,2979,0,0,0
25/12/2020,60-69,13408,0,0,0
25/12/2020,70-79,12284,0,0,0
25/12/2020,80-89,4525,0,0,0
25/12/2020,90+,764,0,0,0
26/12/2020,0-19,93,0,0,0
26/12/2020,20-29,487,0,0,0
26/12/2020,30-39,983,0,0,0
26/12/2020,40-49,1695,0,0,0
26/12/2020,50-59,2407,0,0,0
26/12/2020,60-69,11904,0,0,0
26/12/2020,70-79,10605,0,0,0
26/12/2020,80-89,3751,0,0,0
26/12/2020,90+,690,0,0,0
27/12/2020,0-19,462,0,0,0
27/12/2020,20-29,3599,0,0,0
27/12/2020,30-39,6142,0,0,0
27/12/2020,40-49,8522,0,0,0
27/12/2020,50-59,10071,0,0,0
27/12/2020,60-69,32950,0,0,0
27/12/2020,70-79,28546,0,0,0
27/12/2020,80-89,11873,0,0,0
27/12/2020,90+,2390,0,0,0
28/12/2020,0-19,1245,0,0,0
28/12/2020,20-29,6683,0,0,0
28/12/2020,30-39,9599,0,0,0
28/12/2020,40-49,13473,0,0,0
28/12/2020,50-59,14817,0,0,0
28/12/2020,60-69,40017,0,0,0
28/12/2020,70-79,32881,0,0,0
28/12/2020,80-89,13675,0,0,0
28/12/2020,90+,2610,0,0,0
29/12/2020,0-19,1427,0,0,0
29/12/2020,20-29,7564,0,0,0
29/12/2020,30-39,11617,0,0,0
29/12/2020,40-49,16349,0,0,0
29/12/2020,50-59,18601,0,0,0
29/12/2020,60-69,44001,0,0,0
29/12/2020,70-79,35899,0,0,0
29/12/2020,80-89,16457,0,0,0
29/12/2020,90+,4363,0,0,0
30/12/2020,0-19,1428,0,0,0
30/12/2020,20-29,8225,0,0,0
30/12/2020,30-39,11760,0,0,0
30/12/2020,40-49,16264,0,0,0
30/12/2020,50-59,21088,0,0,0
30/12/2020,60-69,42056,0,0,0
30/12/2020,70-79,32969,0,0,0
30/12/2020,80-89,15457,0,0,0
30/12/2020,90+,3896,0,0,0
31/12/2020,0-19,1725,0,0,0
31/12/2020,20-29,9692,0,0,0
31/12/2020,30-39,13866,0,0,0
31/12/2020,40-49,19442,0,0,0
31/12/2020,50-59,26987,0,0,0
31/12/2020,60-69,38873,0,0,0
31/12/2020,70-79,29644,0,0,0
31/12/2020,80-89,14535,0,0,0
31/12/2020,90+,3768,0,0,0
01/01/2021,0-19,821,0,0,0
01/01/2021,20-29,3332,0,0,0
01/01/2021,30-39,5805,0,0,0
01/01/2021,40-49,9430,0,0,0
01/01/2021,50-59,14385,0,0,0
01/01/2021,60-69,17564,0,0,0
01/01/2021,70-79,12484,0,0,0
01/01/2021,80-89,6122,0,0,0
01/01/2021,90+,1478,0,0,0
02/01/2021,0-19,856,0,0,0
02/01/2021,20-29,3335,0,0,0
02/01/2021,30-39,5602,0,0,0
02/01/2021,40-49,11812,0,0,0
02/01/2021,50-59,18360,0,0,0
02/01/2021,60-69,14326,0,0,0
02/01/2021,70-79,10368,0,0,0
02/01/2021,80-89,5434,0,0,0
02/01/2021,90+,1629,0,0,0
03/01/2021,0-19,2126,0,0,0
03/01/2021,20-29,9820,0,0,0
03/01/2021,30-39,12723,0,0,0
03/01/2021,40-49,19373,0,0,0
03/01/2021,50-59,28690,0,0,0
03/01/2021,60-69,35351,0,0,0
03/01/2021,70-79,25699,0,0,0
03/01/2021,80-89,12988,0,0,0
03/01/2021,90+,2965,0,0,0
04/01/2021,0-19,2257,0,0,0
04/01/2021,20-29,11323,0,0,0
04/01/2021,30-39,14195,0,0,0
04/01/2021,40-49,22984,0,0,0
04/01/2021,50-59,30980,0,0,0
04/01/2021,60-69,32219,0,0,0
04/01/2021,70-79,23452,0,0,0
04/01/2021,80-89,12098,0,0,0
04/01/2021,90+,2667,0,0,0
05/01/2021,0-19,1830,0,0,0
05/01/2021,20-29,8688,0,0,0
05/01/2021,30-39,11113,0,0,0
05/01/2021,40-49,17479,0,0,0
05/01/2021,50-59,23784,0,0,0
05/01/2021,60-69,28975,0,0,0
05/01/2021,70-79,20600,0,0,0
05/01/2021,80-89,10424,0,0,0
05/01/2021,90+,2289,0,0,0
06/01/2021,0-19,1677,0,0,0
06/01/2021,20-29,7933,0,0,0
06/01/2021,30-39,9145,0,0,0
06/01/2021,40-49,13809,0,0,0
06/01/2021,50-59,18787,0,0,0
06/01/2021,60-69,24578,0,0,0
06/01/2021,70-79,16463,0,0,0
06/01/2021,80-89,8832,0,0,0
06/01/2021,90+,2119,0,0,0
07/01/2021,0-19,1943,0,0,0
07/01/2021,20-29,8784,0,0,0
07/01/2021,30-39,11993,0,0,0
07/01/2021,40-49,19171,0,0,0
07/01/2021,50-59,25348,0,0,0
07/01/2021,60-69,23643,0,0,0
07/01/2021,70-79,15406,0,0,0
07/01/2021,80-89,7982,0,0,0
07/01/2021,90+,1760,0,0,0
08/01/2021,0-19,1910,0,0,0
08/01/2021,20-29,5765,0,0,0
08/01/2021,30-39,8998,0,0,0
08/01/2021,40-49,16240,0,0,0
08/01/2021,50-59,14593,0,0,0
08/01/2021,60-69,9698,0,0,0
08/01/2021,70-79,5816,0,0,0
08/01/2021,80-89,2807,0,0,0
08/01/2021,90+,620,0,0,0
09/01/2021,0-19,1021,0,0,0
09/01/2021,20-29,3461,0,0,0
09/01/2021,30-39,6915,0,0,0
09/01/2021,40-49,12820,0,0,0
09/01/2021,50-59,9766,0,0,0
09/01/2021,60-69,5423,0,0,0
09/01/2021,70-79,3247,0,0,0
09/01/2021,80-89,1554,0,0,0
09/01/2021,90+,331,0,0,0
10/01/2021,0-19,737,15,0,0
10/01/2021,20-29,3273,299,0,0
10/01/2021,30-39,5840,971,0,0
10/01/2021,40-49,9168,1577,0,0
10/01/2021,50-59,7457,1541,0,0
10/01/2021,60-69,5593,1208,0,0
10/01/2021,70-79,3455,341,0,0
10/01/2021,80-89,1756,44,0,0
10/01/2021,90+,361,5,0,0
11/01/2021,0-19,315,52,0,0
11/01/2021,20-29,1799,823,0,0
11/01/2021,30-39,3369,2163,0,0
11/01/2021,40-49,5270,2976,0,0
11/01/2021,50-59,5094,3015,0,0
11/01/2021,60-69,2523,5586,0,0
11/01/2021,70-79,1717,3651,0,0
11/01/2021,80-89,873,868,0,0
11/01/2021,90+,203,129,0,0
12/01/2021,0-19,352,73,0,0
12/01/2021,20-29,2450,1300,0,0
12/01/2021,30-39,2951,3056,0,0
12/01/2021,40-49,4493,3960,0,0
12/01/2021,50-59,7807,3962,0,0
12/01/2021,60-69,3164,11298,0,0
12/01/2021,70-79,1796,8941,0,0
12/01/2021,80-89,869,2723,0,0
12/01/2021,90+,183,353,0,0
13/01/2021,0-19,695,130,0,0
13/01/2021,20-29,3839,1898,0,0
13/01/2021,30-39,5176,3648,0,0
13/01/2021,40-49,8039,4842,0,0
13/01/2021,50-59,23379,5056,0,0
13/01/2021,60-69,6015,19139,0,0
13/01/2021,70-79,3179,16244,0,0
13/01/2021,80-89,1496,4975,0,0
13/01/2021,90+,243,928,0,0
14/01/2021,0-19,1051,164,0,0
14/01/2021,20-29,5554,1945,0,0
14/01/2021,30-39,7262,3766,0,0
14/01/2021,40-49,10374,5169,0,0
14/01/2021,50-59,23373,5467,0,0
14/01/2021,60-69,5135,23981,0,0
14/01/2021,70-79,2419,20245,0,0
14/01/2021,80-89,1093,6907,0,0
14/01/2021,90+,203,1188,0,0
15/01/2021,0-19,699,117,0,0
15/01/2021,20-29,3207,724,0,0
15/01/2021,30-39,4755,1325,0,0
15/01/2021,40-49,5941,2013,0,0
15/01/2021,50-59,11829,2707,0,0
15/01/2021,60-69,2444,12705,0,0
15/01/2021,70-79,1216,11489,0,0
15/01/2021,80-89,558,4166,0,0
15/01/2021,90+,112,691,0,0
16/01/2021,0-19,542,65,0,0
16/01/2021,20-29,2147,332,0,0
16/01/2021,30-39,3382,704,0,0
16/01/2021,40-49,8272,1288,0,0
16/01/2021,50-59,12247,1785,0,0
16/01/2021,60-69,1691,9603,0,0
16/01/2021,70-79,759,8640,0,0
16/01/2021,80-89,358,3009,0,0
16/01/2021,90+,76,578,0,0
17/01/2021,0-19,2687,285,0,0
17/01/2021,20-29,10440,2587,0,0
17/01/2021,30-39,6839,4645,0,0
17/01/2021,40-49,18422,6412,0,0
17/01/2021,50-59,22001,7416,0,0
17/01/2021,60-69,4500,27162,0,0
17/01/2021,70-79,2286,24632,0,0
17/01/2021,80-89,1060,9662,0,0
17/01/2021,90+,190,1783,0,0
18/01/2021,0-19,3842,718,0,0
18/01/2021,20-29,15097,4770,0,0
18/01/2021,30-39,7348,8206,0,0
18/01/2021,40-49,20636,11560,0,0
18/01/2021,50-59,15915,12844,0,0
18/01/2021,60-69,3977,36403,0,0
18/01/2021,70-79,1945,30797,0,0
18/01/2021,80-89,895,12570,0,0
18/01/2021,90+,147,2540,0,0
19/01/2021,0-19,3138,1087,0,0
19/01/2021,20-29,14041,6705,0,0
19/01/2021,30-39,9156,9638,0,0
19/01/2021,40-49,25365,13730,0,0
19/01/2021,50-59,14181,15486,0,0
19/01/2021,60-69,3934,39382,0,0
19/01/2021,70-79,1984,32866,0,0
19/01/2021,80-89,877,15063,0,0
19/01/2021,90+,203,3848,0,0
20/01/2021,0-19,2940,1312,0,0
20/01/2021,20-29,12082,7892,0,0
20/01/2021,30-39,12714,10836,0,0
20/01/2021,40-49,29725,14896,0,0
20/01/2021,50-59,12914,18716,0,0
20/01/2021,60-69,3684,40107,0,0
20/01/2021,70-79,1860,32213,0,0
20/01/2021,80-89,828,14386,0,0
20/01/2021,90+,144,3383,0,0
21/01/2021,0-19,2282,1669,0,0
21/01/2021,20-29,9638,9683,0,0
21/01/2021,30-39,13711,13589,0,0
21/01/2021,40-49,26070,19003,0,0
21/01/2021,50-59,11096,25791,0,0
21/01/2021,60-69,3885,41971,0,0
21/01/2021,70-79,2088,32952,0,0
21/01/2021,80-89,1004,15742,0,0
21/01/2021,90+,213,4019,0,0
22/01/2021,0-19,1222,720,0,0
22/01/2021,20-29,3893,3070,0,0
22/01/2021,30-39,8138,5572,0,0
22/01/2021,40-49,15371,8686,0,0
22/01/2021,50-59,5606,12986,0,0
22/01/2021,60-69,2096,18532,0,0
22/01/2021,70-79,958,13720,0,0
22/01/2021,80-89,514,6332,0,0
22/01/2021,90+,116,1505,0,0
23/01/2021,0-19,6652,479,0,0
23/01/2021,20-29,3491,2152,0,0
23/01/2021,30-39,6372,3794,0,0
23/01/2021,40-49,14581,7536,0,0
23/01/2021,50-59,5967,11328,0,0
23/01/2021,60-69,1586,12438,0,0
23/01/2021,70-79,817,9408,0,0
23/01/2021,80-89,388,4947,0,0
23/01/2021,90+,106,1493,0,0
24/01/2021,0-19,12169,1744,0,0
24/01/2021,20-29,11067,8682,0,0
24/01/2021,30-39,10575,11756,0,0
24/01/2021,40-49,19978,18057,0,0
24/01/2021,50-59,8502,27038,0,0
24/01/2021,60-69,3647,33290,0,0
24/01/2021,70-79,1969,24560,0,0
24/01/2021,80-89,1005,12567,0,0
24/01/2021,90+,221,2992,0,0
25/01/2021,0-19,14703,1854,0,0
25/01/2021,20-29,15533,9269,0,0
25/01/2021,30-39,13380,12394,0,0
25/01/2021,40-49,20500,20163,0,0
25/01/2021,50-59,9576,28253,0,0
25/01/2021,60-69,3890,30380,0,0
25/01/2021,70-79,2091,22803,0,0
25/01/2021,80-89,1009,11806,0,0
25/01/2021,90+,251,2575,0,0
26/01/2021,0-19,14432,1763,0,0
26/01/2021,20-29,15579,8342,0,0
26/01/2021,30-39,14200,11289,0,0
26/01/2021,40-49,19436,18322,0,0
26/01/2021,50-59,8401,25250,0,0
26/01/2021,60-69,3510,28386,0,0
26/01/2021,70-79,1975,20412,0,0
26/01/2021,80-89,939,10412,0,0
26/01/2021,90+,238,2238,0,0
27/01/2021,0-19,15745,2079,0,0
27/01/2021,20-29,14370,10247,0,0
27/01/2021,30-39,13661,11220,0,0
27/01/2021,40-49,19658,17608,0,0
27/01/2021,50-59,8433,23775,0,0
27/01/2021,60-69,3244,28322,0,0
27/01/2021,70-79,1765,19472,0,0
27/01/2021,80-89,857,10047,0,0
27/01/2021,90+,230,2277,0,0
28/01/2021,0-19,13376,2113,0,0
28/01/2021,20-29,15995,9903,0,0
28/01/2021,30-39,20233,13116,0,0
28/01/2021,40-49,16984,21015,0,0
28/01/2021,50-59,7580,27735,0,0
28/01/2021,60-69,3002,27703,0,0
28/01/2021,70-79,1532,18161,0,0
28/01/2021,80-89,685,8933,0,0
28/01/2021,90+,174,1925,0,0
29/01/2021,0-19,5634,1583,0,0
29/01/2021,20-29,5996,4952,0,0
29/01/2021,30-39,10703,7813,0,0
29/01/2021,40-49,8761,14203,0,0
29/01/2021,50-59,3491,14259,0,0
29/01/2021,60-69,1253,11255,0,0
29/01/2021,70-79,548,6929,0,0
29/01/2021,80-89,267,3161,0,0
29/01/2021,90+,42,626,0,0
30/01/2021,0-19,4983,906,0,0
30/01/2021,20-29,5174,3130,0,0
30/01/2021,30-39,10594,5826,0,0
30/01/2021,40-49,8822,10632,0,0
30/01/2021,50-59,3147,9673,0,0
30/01/2021,60-69,998,6572,0,0
30/01/2021,70-79,463,3819,0,0
30/01/2021,80-89,181,1809,0,0
30/01/2021,90+,30,391,0,0
31/01/2021,0-19,9551,1044,0,0
31/01/2021,20-29,13346,4358,0,0
31/01/2021,30-39,21674,7555,0,0
31/01/2021,40-49,16138,12519,0,0
31/01/2021,50-59,7234,11936,0,0
31/01/2021,60-69,2964,10834,0,0
31/01/2021,70-79,1564,6969,0,0
31/01/2021,80-89,681,3536,0,0
31/01/2021,90+,168,742,0,0
01/02/2021,0-19,10358,581,0,0
01/02/2021,20-29,19543,3048,0,0
01/02/2021,30-39,24234,5047,0,0
01/02/2021,40-49,14868,8336,0,0
01/02/2021,50-59,7599,7770,0,0
01/02/2021,60-69,3067,5108,0,0
01/02/2021,70-79,1744,3408,0,0
01/02/2021,80-89,848,1669,0,0
01/02/2021,90+,229,380,0,0
02/02/2021,0-19,8632,440,0,0
02/02/2021,20-29,15778,2461,0,0
02/02/2021,30-39,20000,3954,0,0
02/02/2021,40-49,13341,6366,0,0
02/02/2021,50-59,6571,8862,0,0
02/02/2021,60-69,2916,4623,0,0
02/02/2021,70-79,1702,2663,0,0
02/02/2021,80-89,901,1401,0,0
02/02/2021,90+,245,292,0,0
03/02/2021,0-19,6706,655,0,0
03/02/2021,20-29,14730,3946,0,0
03/02/2021,30-39,17109,5216,0,0
03/02/2021,40-49,10660,8123,0,0
03/02/2021,50-59,5776,21553,0,0
03/02/2021,60-69,2630,6513,0,0
03/02/2021,70-79,1583,3484,0,0
03/02/2021,80-89,868,1634,0,0
03/02/2021,90+,237,308,0,0
04/02/2021,0-19,6557,1439,0,0
04/02/2021,20-29,22688,6228,0,0
04/02/2021,30-39,23249,7398,0,0
04/02/2021,40-49,10524,10380,0,0
04/02/2021,50-59,5268,22736,0,0
04/02/2021,60-69,2322,5596,0,0
04/02/2021,70-79,1209,2785,0,0
04/02/2021,80-89,652,1280,0,0
04/02/2021,90+,142,241,0,0
05/02/2021,0-19,2755,524,0,0
05/02/2021,20-29,9951,2568,0,0
05/02/2021,30-39,11320,4178,0,0
05/02/2021,40-49,5223,5530,0,0
05/02/2021,50-59,2713,11441,0,0
05/02/2021,60-69,1095,2593,0,0
05/02/2021,70-79,556,1269,0,0
05/02/2021,80-89,249,580,0,0
05/02/2021,90+,77,113,0,0
06/02/2021,0-19,1945,341,0,0
06/02/2021,20-29,6986,1557,0,0
06/02/2021,30-39,6946,2385,0,0
06/02/2021,40-49,3088,5502,0,0
06/02/2021,50-59,1630,10047,0,0
06/02/2021,60-69,569,1438,0,0
06/02/2021,70-79,275,638,0,0
06/02/2021,80-89,143,265,0,0
06/02/2021,90+,35,56,0,0
07/02/2021,0-19,4646,1828,0,0
07/02/2021,20-29,16796,9285,0,0
07/02/2021,30-39,16518,7411,0,0
07/02/2021,40-49,7783,18404,0,0
07/02/2021,50-59,4377,23182,0,0
07/02/2021,60-69,2104,4749,0,0
07/02/2021,70-79,1123,2460,0,0
07/02/2021,80-89,562,1179,0,0
07/02/2021,90+,166,226,0,0
08/02/2021,0-19,4303,2588,0,0
08/02/2021,20-29,19949,12209,0,0
08/02/2021,30-39,18076,6974,0,0
08/02/2021,40-49,7852,19999,0,0
08/02/2021,50-59,4494,16496,0,0
08/02/2021,60-69,2116,4054,0,0
08/02/2021,70-79,1128,2040,0,0
08/02/2021,80-89,573,932,0,0
08/02/2021,90+,136,162,0,0
09/02/2021,0-19,5163,2705,0,0
09/02/2021,20-29,22806,12107,0,0
09/02/2021,30-39,19120,8360,0,0
09/02/2021,40-49,9134,23305,0,0
09/02/2021,50-59,5435,14210,0,0
09/02/2021,60-69,2582,3841,0,0
09/02/2021,70-79,1263,1983,0,0
09/02/2021,80-89,631,860,0,0
09/02/2021,90+,205,191,0,0
10/02/2021,0-19,5414,2353,0,0
10/02/2021,20-29,24101,10837,0,0
10/02/2021,30-39,20642,11534,0,0
10/02/2021,40-49,9856,27847,0,0
10/02/2021,50-59,5771,13166,0,0
10/02/2021,60-69,2733,3727,0,0
10/02/2021,70-79,1314,1865,0,0
10/02/2021,80-89,576,832,0,0
10/02/2021,90+,152,135,0,0
11/02/2021,0-19,6411,2290,0,0
11/02/2021,20-29,27413,10591,0,0
11/02/2021,30-39,23219,13695,0,0
11/02/2021,40-49,11904,26532,0,0
11/02/2021,50-59,6848,11690,0,0
11/02/2021,60-69,3158,3953,0,0
11/02/2021,70-79,1424,2121,0,0
11/02/2021,80-89,641,1021,0,0
11/02/2021,90+,136,201,0,0
12/02/2021,0-19,3093,1162,0,0
12/02/2021,20-29,12990,3870,0,0
12/02/2021,30-39,11166,7824,0,0
12/02/2021,40-49,5921,15150,0,0
12/02/2021,50-59,3486,5892,0,0
12/02/2021,60-69,1471,2127,0,0
12/02/2021,70-79,617,968,0,0
12/02/2021,80-89,288,487,0,0
12/02/2021,90+,61,104,0,0
13/02/2021,0-19,2473,4048,0,0
13/02/2021,20-29,9130,2381,0,0
13/02/2021,30-39,7340,4653,0,0
13/02/2021,40-49,4299,11659,0,0
13/02/2021,50-59,2598,5390,0,0
13/02/2021,60-69,1034,1323,0,0
13/02/2021,70-79,386,633,0,0
13/02/2021,80-89,170,280,0,0
13/02/2021,90+,26,72,0,0
14/02/2021,0-19,6906,9915,0,0
14/02/2021,20-29,23354,10030,0,0
14/02/2021,30-39,19931,11321,0,0
14/02/2021,40-49,11657,21951,0,0
14/02/2021,50-59,6977,8980,0,0
14/02/2021,60-69,3546,3687,0,0
14/02/2021,70-79,1667,2020,0,0
14/02/2021,80-89,719,959,0,0
14/02/2021,90+,148,213,0,0
15/02/2021,0-19,7512,12383,0,0
15/02/2021,20-29,25129,13227,0,0
15/02/2021,30-39,21555,12521,0,0
15/02/2021,40-49,12808,20519,0,0
15/02/2021,50-59,7871,9537,0,0
15/02/2021,60-69,3881,4040,0,0
15/02/2021,70-79,1758,2148,0,0
15/02/2021,80-89,814,1052,0,0
15/02/2021,90+,208,282,0,0
16/02/2021,0-19,8489,14371,0,0
16/02/2021,20-29,26562,15902,0,0
16/02/2021,30-39,21437,13755,0,0
16/02/2021,40-49,12705,19019,0,0
16/02/2021,50-59,7611,8483,0,0
16/02/2021,60-69,3838,3555,0,0
16/02/2021,70-79,1825,1986,0,0
16/02/2021,80-89,776,971,0,0
16/02/2021,90+,168,239,0,0
17/02/2021,0-19,6353,15026,0,0
17/02/2021,20-29,20658,15902,0,0
17/02/2021,30-39,15926,12877,0,0
17/02/2021,40-49,9774,18307,0,0
17/02/2021,50-59,5407,7974,0,0
17/02/2021,60-69,2412,3027,0,0
17/02/2021,70-79,982,1632,0,0
17/02/2021,80-89,376,725,0,0
17/02/2021,90+,86,160,0,0
18/02/2021,0-19,7299,14106,0,0
18/02/2021,20-29,21884,15705,0,0
18/02/2021,30-39,17991,18798,0,0
18/02/2021,40-49,11188,17748,0,0
18/02/2021,50-59,6362,7961,0,0
18/02/2021,60-69,2894,3078,0,0
18/02/2021,70-79,1067,1528,0,0
18/02/2021,80-89,391,654,0,0
18/02/2021,90+,68,147,0,0
19/02/2021,0-19,4232,6183,0,0
19/02/2021,20-29,12699,6234,0,0
19/02/2021,30-39,10587,10380,0,0
19/02/2021,40-49,6401,9341,0,0
19/02/2021,50-59,3549,3705,0,0
19/02/2021,60-69,1491,1355,0,0
19/02/2021,70-79,487,618,0,0
19/02/2021,80-89,192,280,0,0
19/02/2021,90+,25,55,0,0
20/02/2021,0-19,3901,4460,0,0
20/02/2021,20-29,10154,4060,0,0
20/02/2021,30-39,7643,8144,0,0
20/02/2021,40-49,5233,7716,0,0
20/02/2021,50-59,2945,2895,0,0
20/02/2021,60-69,1142,876,0,0
20/02/2021,70-79,439,401,0,0
20/02/2021,80-89,162,149,0,0
20/02/2021,90+,29,22,0,0
21/02/2021,0-19,8559,10059,0,0
21/02/2021,20-29,23879,14425,0,0
21/02/2021,30-39,20605,22705,0,0
21/02/2021,40-49,12468,17593,0,0
21/02/2021,50-59,7318,7613,0,0
21/02/2021,60-69,3815,3257,0,0
21/02/2021,70-79,1839,1742,0,0
21/02/2021,80-89,768,829,0,0
21/02/2021,90+,173,213,0,0
22/02/2021,0-19,8661,9564,0,0
22/02/2021,20-29,25499,18512,0,0
22/02/2021,30-39,22755,23557,0,0
22/02/2021,40-49,13015,15173,0,0
22/02/2021,50-59,7720,7651,0,0
22/02/2021,60-69,4184,3231,0,0
22/02/2021,70-79,2131,1769,0,0
22/02/2021,80-89,878,882,0,0
22/02/2021,90+,207,245,0,0
23/02/2021,0-19,8470,9137,0,0
23/02/2021,20-29,23965,16279,0,0
23/02/2021,30-39,19680,19649,0,0
23/02/2021,40-49,11660,13071,0,0
23/02/2021,50-59,6982,6601,0,0
23/02/2021,60-69,3691,2895,0,0
23/02/2021,70-79,1866,1718,0,0
23/02/2021,80-89,850,892,0,0
23/02/2021,90+,157,229,0,0
24/02/2021,0-19,6847,7829,0,0
24/02/2021,20-29,18801,15902,0,0
24/02/2021,30-39,15190,17240,0,0
24/02/2021,40-49,9289,10948,0,0
24/02/2021,50-59,5515,5869,0,0
24/02/2021,60-69,2974,2719,0,0
24/02/2021,70-79,1578,1599,0,0
24/02/2021,80-89,712,828,0,0
24/02/2021,90+,157,197,0,0
25/02/2021,0-19,5404,5625,0,0
25/02/2021,20-29,15291,18359,0,0
25/02/2021,30-39,12937,20732,0,0
25/02/2021,40-49,8298,10285,0,0
25/02/2021,50-59,5105,5372,0,0
25/02/2021,60-69,2669,2327,0,0
25/02/2021,70-79,1250,1260,0,0
25/02/2021,80-89,626,668,0,0
25/02/2021,90+,142,164,0,0
26/02/2021,0-19,2650,2730,0,0
26/02/2021,20-29,7522,8697,0,0
26/02/2021,30-39,6722,10570,0,0
26/02/2021,40-49,4302,5338,0,0
26/02/2021,50-59,2610,2740,0,0
26/02/2021,60-69,1208,1093,0,0
26/02/2021,70-79,544,549,0,0
26/02/2021,80-89,296,251,0,0
26/02/2021,90+,51,67,0,0
27/02/2021,0-19,2531,1964,0,0
27/02/2021,20-29,5771,6533,0,0
27/02/2021,30-39,4172,6912,0,0
27/02/2021,40-49,2884,3173,0,0
27/02/2021,50-59,1735,1606,0,0
27/02/2021,60-69,747,568,0,0
27/02/2021,70-79,345,275,0,0
27/02/2021,80-89,145,130,0,0
27/02/2021,90+,17,34,0,0
28/02/2021,0-19,4849,4952,0,0
28/02/2021,20-29,11401,16642,0,0
28/02/2021,30-39,9917,17110,0,0
28/02/2021,40-49,6413,8635,0,0
28/02/2021,50-59,3843,4537,0,0
28/02/2021,60-69,2173,2084,0,0
28/02/2021,70-79,1123,1145,0,0
28/02/2021,80-89,544,594,0,0
28/02/2021,90+,94,170,0,0
01/03/2021,0-19,5077,4938,0,0
01/03/2021,20-29,13048,20674,0,0
01/03/2021,30-39,11165,18963,0,0
01/03/2021,40-49,7164,8194,0,0
01/03/2021,50-59,4530,4541,0,0
01/03/2021,60-69,2639,2189,0,0
01/03/2021,70-79,1350,1170,0,0
01/03/2021,80-89,627,621,0,0
01/03/2021,90+,131,143,0,0
02/03/2021,0-19,4296,4880,0,0
02/03/2021,20-29,11503,22088,0,0
02/03/2021,30-39,9526,19100,0,0
02/03/2021,40-49,6502,9063,0,0
02/03/2021,50-59,4382,5130,0,0
02/03/2021,60-69,2819,2437,0,0
02/03/2021,70-79,1444,1213,0,0
02/03/2021,80-89,581,654,0,0
02/03/2021,90+,122,224,0,0
03/03/2021,0-19,4873,5101,0,0
03/03/2021,20-29,11618,22784,0,0
03/03/2021,30-39,9315,19348,0,0
03/03/2021,40-49,6559,9188,0,0
03/03/2021,50-59,4459,5557,0,0
03/03/2021,60-69,2859,2679,0,0
03/03/2021,70-79,1555,1322,0,0
03/03/2021,80-89,644,622,0,0
03/03/2021,90+,131,184,0,0
04/03/2021,0-19,4474,6146,0,0
04/03/2021,20-29,10950,26526,0,0
04/03/2021,30-39,9061,22841,0,0
04/03/2021,40-49,6414,11556,0,0
04/03/2021,50-59,4365,6718,0,0
04/03/2021,60-69,2574,3110,0,0
04/03/2021,70-79,1238,1425,0,0
04/03/2021,80-89,521,642,0,0
04/03/2021,90+,107,144,0,0
05/03/2021,0-19,1777,3012,0,0
05/03/2021,20-29,4755,13617,0,0
05/03/2021,30-39,4062,11761,0,0
05/03/2021,40-49,2961,6208,0,0
05/03/2021,50-59,1999,3420,0,0
05/03/2021,60-69,1037,1471,0,0
05/03/2021,70-79,515,635,0,0
05/03/2021,80-89,208,272,0,0
05/03/2021,90+,40,64,0,0
06/03/2021,0-19,1451,2099,0,0
06/03/2021,20-29,3254,8325,0,0
06/03/2021,30-39,2163,6999,0,0
06/03/2021,40-49,1701,3961,0,0
06/03/2021,50-59,1181,2473,0,0
